Return,成交股數,開盤價,最高價,最低價,收盤價,TR,季股價動量,半年股價動量,一年股價動量,季動盪比率,半年動盪比率,一年動盪比率,投信多方交易契約金額,投信空方交易契約金額,投信多空交易契約金額淨額,自營商多方交易契約金額,自營商空方交易契約金額,自營商多空交易契約金額淨額,外資多方交易契約金額,外資空方交易契約金額,外資多空交易契約金額淨額,外資買賣超市值(百萬),投信買賣超市值(百萬),自營買賣超市值(百萬),原始數值,領先指標變動率(上一季),領先指標變動率(去年同季),市值(百萬元),本益比-TSE,股價淨值比-TSE,每股盈餘,加權平均股數,流動比率,稅後淨利成長率,負債比率,稅後淨利率,速動比率,平均收帳天數,存貨週轉率（次）,存貨及應收帳款/淨值,總負債/總淨值,淨值/資產,利息保障倍數,營業收入淨額,營業毛利率,稅前息前折舊前淨利,稅前淨利率,營業利益,每人營收,每人營業利益,每人配備率,當季季底PSR,貝里比率,流動負債,    普通股股本,股東權益總額,本期產生現金流量,每股營業額,每股淨值(B),ROE(A)－稅後,流動資產,每股現金流量,資產總額,期末現金及約當現金,  應收帳款及票據,  存貨,BVPS(每股帳面值),ROE(權益報酬率),CA(流動資產),加權平均股本,CR(流動比率),EPS(每股盈餘),負債比率%,應收帳款收現天數,存貨週轉率,營業收入對資產比率,折舊前淨利對營業收入淨額比率,銷貨對現金比率,銷貨對應收帳款比率,銷貨對存貨比率,銷貨對淨營運資本比率,淨營運資本對總資產比率,營業利益對總資產比率,每股盈餘變動率,淨值成長率,現金股利率,股利殖利率-TSE
TRUE,0.986880708,-0.262056901,-0.161393383,-0.212484338,-0.125810877,0.008532354,0.510425709,0.257354622,0.123086135,1.543604401,0.797474661,-0.132119171,0.399596704,0.368441729,0.393971597,-0.831971192,-0.848251755,0.691809434,0.29749287,0.306313123,-0.962259512,3.056028726,0.29092833,0.75170017,0.848030658,-0.830923322,-0.009718534,0.025362254,-0.278363729,-1.162235614,-0.305667491,0.549956062,-0.676602016,-0.255640456,0.341896431,-1.110474705,-0.704030478,0.65317431,-0.261919009,2.052735194,-0.373264207,-0.341896431,-0.180079268,3.027410745,-1.40838926,0.665356662,-1.076276032,-0.132880653,-0.835257636,-1.003332091,-0.984860627,-1.18942794,-0.646723798,3.408792103,0.549061947,2.392873535,-0.173243047,2.730897576,0.953278384,-0.934345219,3.728971791,-0.646763195,0.446449388,2.506458884,3.625487905,3.863048191,0.953278384,-0.934345219,3.728971791,0.549956062,-0.676602016,-0.305667491,0.341896431,0.65317431,-0.261919009,1.303800143,-1.113285373,-0.095481831,-0.746735149,-0.626780884,-0.023386466,0.52105619,-1.089284083,-0.076122285,-0.467433911,-0.858264696,-1.017161373
FALSE,0.760300766,-0.101691978,-0.158501868,-0.26585952,-0.289282127,0.183188016,-0.965866883,-0.313466191,-0.27486819,-1.979351581,-0.556744765,-0.364343103,0.69085638,0.822912851,-0.972362954,1.424652139,1.478514919,-1.848226436,1.887706631,1.874048323,1.510529995,-0.719978047,-0.092699264,-2.392384929,0.748054292,-1.636106472,-0.74736796,-0.009516189,-0.28494979,-1.178426498,0.215107547,0.549956062,-0.823068129,-0.127183482,0.498526758,-1.023612598,-0.873427897,0.749307003,-0.098627149,3.040194443,-0.33200608,-0.498526758,-0.179760048,3.742748063,-1.359194602,1.043064895,-1.026662682,0.586334184,-0.553889188,-0.952465515,-0.987262783,-1.195538669,-0.466228155,4.324630242,0.549061947,2.368239188,-0.724664345,3.436802581,0.935047152,-0.387850183,4.321205141,-0.587617943,0.560825957,2.387771036,5.07181273,4.813386016,0.935047152,-0.387850183,4.321205141,0.549956062,-0.823068129,0.215107547,0.498526758,0.749307003,-0.098627149,1.535446232,-1.09662864,-0.024460506,-0.938544126,-0.640474389,0.091828696,0.238197077,-0.786172422,0.2231769,-0.249282133,-0.789114939,-0.94524951
TRUE,0.596692392,-0.276528858,-0.208896853,-0.231788011,-0.160962127,-0.118020362,0.464703723,-0.346649737,-0.059463504,1.506126146,-0.576160098,-0.335673482,1.126502933,1.22317788,-0.530256196,-0.799579364,-0.773084746,-0.411328468,0.950073824,0.952560711,-0.263765877,-0.012577689,0.211565376,0.487857367,1.064017335,1.984908312,-0.338207686,0.136642121,-0.262347625,-1.008422217,0.874047391,0.549956062,-0.770741929,-0.315576961,0.388234498,-0.946510278,-0.704320294,0.423262555,0.587198661,2.45197111,-0.36188384,-0.388234498,-0.179449228,4.850667649,-1.326866684,1.597843384,-0.976178922,1.237951166,-0.372361156,-0.924206306,-0.992067095,-1.164985024,-0.401050675,3.936663732,0.549061947,2.523950431,1.357216394,4.529775256,0.996930629,0.336255739,4.06324131,1.25298232,0.524992197,2.678300907,5.104496995,3.422752984,0.996930629,0.336255739,4.06324131,0.549956062,-0.770741929,0.874047391,0.388234498,0.423262555,0.587198661,2.339394423,-1.083525343,0.031804471,-0.558066664,0.228224017,0.254095233,0.315658658,-0.461050577,0.147869584,-0.305472742,-0.257193731,-0.784830739
FALSE,0.703802911,-0.140120889,-0.19311744,-0.153518476,-0.199431226,-0.29590441,-0.353016414,0.098137414,-0.136254885,-0.682603953,0.457706346,-0.160788792,1.606676362,1.661857568,-0.020764669,0.648289984,0.646820347,-0.17756276,1.621957824,1.612002118,1.10318638,-0.142932969,-0.609002579,-0.121183935,1.563899163,3.422906037,0.640028962,-0.036921022,-0.295726981,-1.202712824,-0.87958284,0.549956062,-0.637386895,-0.614389741,0.266453461,-1.239303898,-0.654761767,2.34860544,-0.51229986,1.634600535,-0.390523856,-0.266453461,-0.180616903,2.303781257,-1.465314508,0.040581622,-1.235560996,-0.574750911,-1.256897746,-1.037243142,-0.994297668,-1.195538669,-0.763664638,3.159366141,0.549061947,2.44545625,1.448027993,2.01683926,0.945318268,-1.458069627,3.539451126,1.598390595,0.41145992,2.986680848,3.014941868,3.553586044,0.945318268,-1.458069627,3.539451126,0.549956062,-0.637386895,-0.87958284,0.266453461,2.34860544,-0.51229986,0.860947326,-1.200011432,-0.183652428,-0.854001164,-0.807809782,-0.124181628,0.571806881,-1.30875705,-0.337091787,-0.889689814,-0.326343488,-0.840147557
TRUE,0.687324369,-0.176594131,-0.126943041,-0.077147663,-0.07936101,-0.135130806,0.424257351,0.068782738,-0.174358963,1.161326199,0.248991524,0.137375268,2.398360745,2.012803833,4.130568312,-0.532184313,-0.53675697,0.293348151,1.153642299,1.174130562,-2.231169962,0.760355223,1.374974032,1.283603467,1.894952978,1.84594786,1.418004611,0.099272276,-0.223579674,-1.048899427,-0.082478189,0.549956062,-0.74121247,-0.11534744,0.356065922,-1.042156194,-0.709536981,0.619561481,-0.120399397,1.926856075,-0.369877602,-0.356065922,-0.179487031,2.928750335,-1.36622241,0.715321513,-1.021440224,0.144497636,-1.039889236,-0.992028408,-0.996013494,-1.171095753,-0.554123096,3.463803936,0.549061947,2.327324149,0.342488838,2.633486976,0.866487448,-0.674760077,3.635767899,-1.287897734,0.434762041,3.077754291,3.584602522,3.336158834,0.866487448,-0.674760077,3.635767899,0.549956062,-0.74121247,-0.082478189,0.356065922,0.619561481,-0.120399397,1.262921422,-1.094740877,-0.144762233,-0.777047726,-0.496813375,0.003698427,0.342461654,-0.944645739,3.164135678,-0.872336832,0.615157051,0.515114474
TRUE,2.699471959,-0.040283946,0.187488623,0.032239814,0.18373534,0.661311927,1.12547435,1.141823762,0.750442563,2.353134712,2.583685231,0.960193398,1.631922746,1.512552702,1.539008106,1.415374493,1.37601734,0.535498666,2.590351915,2.610094468,-2.13708224,2.570382457,3.84247403,0.649687954,1.971350012,-0.191564686,1.859302942,0.025362254,-0.251720117,-1.105567521,0.225735609,0.549956062,-0.839250272,-0.265169793,0.431508892,-1.003117044,-0.927623479,0.293517033,-0.174830017,2.225861166,-0.350675382,-0.431508892,-0.178882192,3.44077662,-1.345841766,0.840298381,-1.001420802,0.541703497,-0.861661714,-0.967537093,-0.994126086,-1.183317211,-0.462333733,4.158648667,0.549061947,2.449695833,1.272891009,3.138563081,0.943007267,-0.374187807,4.106389675,1.383101876,0.533806809,3.351709034,3.376248208,4.949838409,0.943007267,-0.374187807,4.106389675,0.549956062,-0.839250272,0.225735609,0.431508892,0.293517033,-0.174830017,1.399183827,-1.110842386,-0.127164029,-0.427997944,-0.75788634,0.084799745,0.141761554,-0.794347633,0.080899871,-0.53354051,0.769414201,0.675533245
FALSE,0.825626412,0.238594568,0.11933147,0.063146787,0.085096627,0.261960626,-0.648011152,0.363605785,0.258394494,-0.982429994,0.714959499,0.871317572,1.794015498,1.654742634,1.763431867,0.989596049,1.058824372,-2.096285319,2.562640533,2.568076197,-0.572287791,-0.264669943,-1.870751019,-0.912907138,1.983611264,-0.681340767,1.069505928,0.146607733,-0.222681575,-1.000326776,0.804964988,0.549956062,-0.826729781,-0.294400656,0.465975223,-1.007020959,-0.759095507,-0.666465383,0.848465636,2.209999722,-0.341289158,-0.465975223,-0.177470902,5.691723241,-1.381683589,1.281439715,-1.022310634,1.306409863,-0.381437558,-0.937393937,-1.001160972,-1.164985024,-0.386987484,4.658871229,0.549061947,2.722215977,4.448566536,5.359696399,1.102979909,0.149536602,4.651753347,2.118868819,0.659485862,4.249879502,4.613172761,3.94980096,1.102979909,0.149536602,4.651753347,0.549956062,-0.826729781,0.804964988,0.465975223,-0.666465383,0.848465636,2.496096189,-1.163255574,-0.051663805,-0.052049163,0.276443717,0.328427458,0.201999216,-0.522679089,0.124766694,-0.282335433,0.210896933,0.09470666
FALSE,0.315380153,0.131032729,0.077693646,0.152808653,0.05936089,-0.175162788,-0.290588318,-0.664126936,0.28600051,-0.465230074,-0.930489912,0.770973898,1.665617098,1.91991991,-1.774429302,0.312060513,0.373755729,-1.679107838,2.242827775,2.22936204,1.49255747,-0.749566064,0.536952841,0.141778066,2.194882075,0.82111808,0.342052852,0.412350987,-0.154276349,-0.781749843,0.119454989,0.549956062,-0.781136298,4.800126579,0.391298172,-1.0372763,-0.801118819,0.708299351,-0.076854901,1.993676626,-0.361144632,-0.391298172,-0.17837816,3.615123752,-1.373952999,0.770850052,-1.037107598,0.348962861,-1.003583629,-0.988260513,-1.000646224,-1.12832065,-0.53438054,4.108874918,0.549061947,2.668800507,-2.693040513,3.310640836,1.059841219,-0.56546107,4.215975331,-2.941598998,0.576534869,3.74428457,3.697646863,4.369815974,1.059841219,-0.56546107,4.215975331,0.549956062,-0.781136298,0.119454989,0.391298172,0.708299351,-0.076854901,1.426436308,-1.135050172,-0.139028409,-0.501264717,-0.568904529,0.058272909,0.266657991,-0.901254235,-0.155594088,-0.215402501,0.907713715,0.819356971
FALSE,0.098805039,0.093777219,0.040434403,0.142787621,0.050842092,-0.290093316,-0.206178497,-0.343459011,0.007218633,-0.330308355,-0.517914101,0.340929579,1.317470981,1.202028791,1.412089996,-0.206666051,-0.166675928,-0.952697162,1.563604203,1.569515382,-0.633006522,-0.797362188,-0.443767364,0.270891908,2.284483534,-0.112822272,-0.197770933,0.312697266,-0.225525556,-0.862704263,0.183223361,0.549956062,-0.744047298,-0.168326016,0.342662349,-1.02946847,-0.687221153,0.413850963,0.021120214,1.794227406,-0.373092298,-0.342662349,-0.177508704,3.628783136,-1.35778904,0.830218333,-1.00577285,0.54566916,-0.999457992,-0.978840777,-1.000989389,-1.152763566,-0.471312539,3.91823661,0.549061947,2.740200788,-0.110726716,3.324372726,1.114021359,-0.529028067,4.114333722,0.316121518,0.561655858,3.746273258,3.929263067,3.545474097,1.114021359,-0.529028067,4.114333722,0.549956062,-0.744047298,0.183223361,0.342662349,0.413850963,0.021120214,1.460501909,-1.125500311,-0.138318467,-0.597220409,-0.300260086,0.050788141,0.334540493,-0.805667155,-0.012539034,0.24569103,0.455580688,0.349164021
FALSE,-0.62271966,1.900229413,1.650182421,1.788135607,1.679636267,0.964780176,0.932474812,0.948146718,2.494676174,0.479221956,0.389752683,2.505485982,-0.835457154,-0.845713303,-0.153179395,-0.064116959,-0.014695807,-1.240842637,-1.113895525,-1.111763902,-0.242881396,0.669412131,-1.504401611,-0.410671652,-1.491039029,0.59773979,4.413834057,-0.267383279,-0.073597099,3.484548058,4.880826765,-1.413748265,1.836591112,-0.02678511,-1.007268953,2.08878359,2.565383193,-1.766949428,0.108209206,-0.796587584,-0.55103516,1.007268953,0.366356672,-0.503432958,2.44847195,-0.457488014,1.749944082,-0.283661034,4.841618986,4.522285257,-0.75734213,2.024815518,-0.112376641,-0.612774492,-1.41341665,-0.933103687,-0.130613285,0.502469191,1.077302117,4.157166861,-0.614021961,2.700858105,-0.690548798,-0.568594566,-0.509264511,-0.631120106,1.077302117,4.157166861,-0.614021961,-1.413748265,1.836591112,4.880826765,-1.007268953,-1.766949428,0.108209206,0.602048757,0.656770169,-0.305777036,1.929749361,2.056758288,-0.360507751,3.199145275,4.408859603,0.058329798,1.585175999,0.881117655,0.907863879
FALSE,-0.602121483,1.885268539,1.603918172,1.559867044,1.229933405,1.482613229,-2.369180151,-1.025636148,0.854645552,-1.597073379,-0.818851751,0.512947307,-0.8910732,-0.875252845,-0.401361804,0.143257364,0.139922644,0.037630976,-1.023021177,-1.026088141,0.326585445,-0.517844578,-2.07757058,0.090369668,-1.404267089,0.283579634,2.21207068,-0.253016528,-0.111916001,3.063585078,3.361013899,-1.413411968,1.968292495,0.502849388,-1.006503034,1.670088713,2.680440123,-1.496702277,-0.436096992,-0.801649747,-0.550966397,1.006503034,17.55692081,-0.519924559,2.343757606,-0.530683973,1.374797526,-0.407469662,3.290379444,2.74572298,-0.783422682,1.908711666,-0.268045344,-0.606525056,-1.41341665,-0.910091916,0.122080102,0.294345222,1.28272445,2.276313114,-0.591869407,1.988749263,-0.686342777,-0.520845007,-0.518060609,-0.60985151,1.28272445,2.276313114,-0.591869407,-1.413411968,1.968292495,3.361013899,-1.006503034,-1.496702277,-0.436096992,0.200074661,0.435624271,-0.327743471,2.078979635,0.345979259,-0.408781737,3.395700582,2.543653819,-0.114589356,2.020653222,2.311985705,2.445671409
TRUE,-0.454403131,1.374936505,1.389037259,1.406808964,1.286605829,1.111348883,0.113435771,-1.62006833,-0.414453537,-0.052969267,-1.095520236,-0.782919573,-0.877403896,-0.92697354,0.184188798,-0.442041982,-0.480336521,1.124628663,-0.987535068,-0.981259503,-0.695088178,-1.060502539,-0.299376191,1.527518106,-1.25996158,0.958253271,1.038046943,-0.257587794,-0.115508398,2.998821542,4.508844595,-1.412414441,2.143343123,-0.046902599,-1.022587322,2.058528249,2.900120609,-1.760226862,-0.45786924,-0.825273174,-0.552135377,1.022587322,0.366356672,-0.508608263,2.20390422,-0.472712465,1.738628757,-0.312644639,4.043720775,3.828992661,-0.773470892,1.63983959,-0.02983653,-0.600871099,-1.41341665,-0.881355405,0.12416679,0.425656427,1.53898881,2.904782405,-0.56819582,2.107039768,-0.681418908,-0.472685286,-0.513761399,-0.610537817,1.53898881,2.904782405,-0.56819582,-1.412414441,2.143343123,4.508844595,-1.022587322,-1.760226862,-0.45786924,0.240953383,0.65088479,-0.327597306,2.145294088,0.653733471,-0.408781737,3.553018513,3.188866609,0.053471541,2.055359187,0.939628988,0.968712379
FALSE,-0.409087143,1.426175053,1.168538544,1.245417605,1.182676494,0.74363576,-0.673949587,-0.389724533,-0.867425484,-0.622638745,-0.449960438,-0.794387422,-0.984591513,-0.999744891,-0.153250269,-0.299623937,-0.368789647,1.865762537,-0.934922255,-0.927871643,-0.779412704,-1.011899565,-0.07019548,1.035953886,-1.106224338,1.026239,0.651950579,-0.321886836,-0.226273972,1.4849739,3.47260855,-1.41230741,0.151167756,-0.275531057,-0.435510816,1.677896542,0.616226058,-1.629809082,-0.686477843,-0.737191539,-0.499720365,0.435510816,0.366356672,-0.517244196,2.08583704,-0.511281541,1.529730442,-0.384440363,2.796953249,2.532836938,-0.786339586,1.077652522,-0.133795962,-0.52336205,-1.41341665,-0.921510862,0.074645726,0.317517788,1.159214272,2.13513523,-0.546024372,1.461173609,-0.676553125,-0.434259502,-0.518118422,-0.598689232,1.159214272,2.13513523,-0.546024372,-1.41230741,0.151167756,3.47260855,-0.435510816,-1.629809082,-0.686477843,0.009307294,0.535953329,-0.337699361,2.219562178,0.070627923,-0.393829241,2.203197508,2.14558394,-0.091986421,0.767106832,-0.235916882,-0.364422926
FALSE,-0.551508821,1.344525839,1.057173888,0.907023174,0.798254526,1.344115486,-2.049126248,-1.959242463,-2.185904347,-1.67952554,-1.454703883,-1.402183392,-0.967656171,-0.969414881,-0.267423662,1.025900379,1.096430383,-2.141573245,-0.919930096,-0.935290037,1.67221664,-0.424850129,-1.091961912,-1.352546335,-1.054349809,-0.182043954,0.429795599,-0.328145594,-0.229567003,1.889745996,2.447000567,-1.411618539,2.298431838,-0.42433241,-1.064712838,1.15477194,2.897512266,-1.555860857,-0.806225207,-0.757777668,-0.555126591,1.064712838,10.28058689,-0.522808109,1.888355626,-0.56920299,0.9482968,-0.47895682,2.49660687,1.622890406,-0.783937429,1.15098127,-0.349936385,-0.613483626,-1.411918326,-0.904791917,-0.721535721,0.24757097,1.306348018,1.420137559,-0.59588113,-0.374695033,-0.686398587,-0.552332383,-0.5150013,-0.600569575,1.306348018,1.420137559,-0.59588113,-1.411618539,2.298431838,2.447000567,-1.064712838,-1.555860857,-0.806225207,0.15919594,0.173280719,-0.324413009,1.62061569,3.10E-04,-0.414038541,3.426556265,1.738081125,-0.105379191,0.155620788,-0.76783809,-0.895464375
FALSE,-0.533853241,0.912127247,0.783223442,0.807551245,0.672535002,0.578019578,-0.780780766,-2.036777095,-1.483506215,-0.832516974,-1.566342044,-1.341977187,-0.925658324,-0.966347122,0.091090436,1.121290394,1.119388607,-0.323461439,-0.870562851,-0.861112912,-1.041315157,-0.435520631,0.522177236,0.673198615,-1.106224338,-1.360998764,-0.035616764,-0.342302681,-0.215496781,1.501164783,0.911245608,-1.411439488,2.552739532,-0.483247913,-1.096881414,0.377892867,3.15660772,-1.171330085,-1.013061562,-0.780051185,-0.557361406,1.096881414,-5.885433232,-0.540066726,1.676115815,-0.646562285,0.226727205,-0.602744283,1.14257278,0.26644837,-0.812934885,1.163202728,-0.546983323,-0.616761444,-1.411908969,-0.902581945,-0.146618033,0.031722813,1.326376695,0.026575219,-0.594600249,0.59055549,-0.686555401,-0.557398547,-0.518623377,-0.600199577,1.326376695,0.026575219,-0.594600249,-1.411439488,2.552739532,0.911245608,-1.096881414,-1.171330085,-1.013061562,-0.113328871,-0.248800907,-0.336830726,1.124543081,-0.381734533,-0.444045773,3.566926597,0.34012008,-0.175503676,-0.507924203,-0.821030211,-0.956312874
TRUE,-0.226646151,0.782955256,0.827587552,0.474958464,0.910612988,1.769293873,1.002816329,0.178224627,-1.090217696,0.928961017,-0.003407795,-1.625806438,-0.808686457,-0.824217599,-0.098434056,1.084197737,1.12697382,-1.452136617,-0.676532956,-0.692895499,1.784011772,0.181822448,3.726129922,0.914928185,-1.225064169,-2.130253969,-0.880974991,-0.394685641,-0.252019484,0.86162487,0.650858089,-1.410909092,3.148407762,-0.535697082,-1.161218565,0.362277207,3.801738013,-1.00662722,-1.100150554,-0.804687045,-0.561676319,1.161218565,0.366356672,-0.548891222,1.465984346,-0.663714402,0.157964844,-0.633282423,0.796844393,0.032838908,-0.805213669,0.943216483,-0.558233875,-0.623065547,-1.411903361,-0.892592658,-0.108198261,-0.111603796,1.41445152,-0.205685171,-0.590812164,-0.469327437,-0.685891467,-0.554912862,-0.519321348,-0.601466806,1.41445152,-0.205685171,-0.590812164,-1.410909092,3.148407762,0.650858089,-1.161218565,-1.00662722,-1.100150554,-0.263217516,-0.289054679,-0.343996962,0.734860336,-0.548955496,-0.462410506,3.775455751,-0.023991231,-0.075912786,-1.013639688,0.375792507,-0.939717829
FALSE,-0.41144122,0.995634347,0.813295204,0.60892384,0.600080383,1.303437827,-1.686867434,-0.479383923,-1.538135021,-1.589577728,-0.571306265,-1.316174528,-0.951890039,-0.956080485,-0.241183958,-1.041969555,-1.012822035,-0.398656656,-0.846645767,-0.840466637,-0.683311802,-0.552495046,0.451618701,0.417181406,-1.21940513,-0.708163974,-1.334517657,-0.411817555,-0.184961406,0.594475286,0.661486151,-1.410903256,0.33188804,-0.508546034,-0.554994097,0.286150865,0.724327405,-1.024778148,-1.045719934,-0.662946483,-0.512338475,0.554994097,0.366356672,-0.545393711,1.44419814,-0.65666741,0.21628229,-0.627466366,0.788593118,0.019651277,-0.780677361,0.973770128,-0.558937035,-0.557657728,-1.411901978,-0.944569657,-0.061011915,-0.069549881,0.954305495,-0.096386164,-0.586703046,0.339779619,-0.684416164,-0.543152155,-0.514955388,-0.597610763,0.954305495,-0.096386164,-0.586703046,-1.410903256,0.33188804,0.661486151,-0.554994097,-1.024778148,-1.045719934,-0.235965035,-0.269011077,-0.342896552,0.570462395,-0.544384637,-0.427291309,2.249895512,0.002420988,-0.029319788,-1.406973954,0.923671351,0.835952016
TRUE,-0.384369331,0.699350372,0.715561978,0.691096303,0.625905792,0.670028568,-0.037798491,-1.234628676,-0.648715853,-0.120430126,-1.129497068,-0.800121346,-1.017538825,-1.032616926,-0.163558276,-1.215804823,-1.211786216,0.300760996,-0.877598386,-0.880613922,0.322226338,-0.629586856,-1.463575818,-0.460394668,-1.070383754,0.959076539,-1.038374939,-0.395015112,-0.088415737,1.282587851,1.022840259,-1.411119623,2.196732384,-0.427735744,-1.067010594,0.435475612,2.783904415,-1.070491596,-0.697363967,-0.757777668,-0.555281309,1.067010594,0.724792825,-0.537883401,1.387272892,-0.644594216,0.255450724,-0.607748361,1.136796888,0.18355469,-0.775186718,1.297638766,-0.536490019,-0.62191687,-1.411901978,-0.932382988,-0.469736232,0.020565652,1.079099562,0.35447224,-0.623522633,-0.246941287,-0.69136149,-0.611730936,-0.511933026,-0.617803186,1.079099562,0.35447224,-0.623522633,-1.411119623,2.196732384,1.022840259,-1.067010594,-1.070491596,-0.697363967,0.036559775,-0.263292265,-0.32504778,0.695092146,0.154479979,-0.419627622,3.163407946,0.453315306,0.039816306,-1.494565198,0.987501896,0.929990606
FALSE,-0.506192832,0.716266916,0.541575356,0.560189979,0.576765778,0.390773212,-0.405332918,-0.304532159,-0.482690942,-0.51020398,-0.415983606,-0.874662361,-0.977363833,-1.001640752,-0.069995065,-1.040174937,-1.061041055,0.877994485,-0.807742598,-0.805736724,-0.226458907,0.21021636,0.007416964,0.318133431,-1.03737269,-0.39953766,-0.780388126,-0.426647363,-0.079285061,0.715906915,0.44361088,-1.409224998,1.744459202,-0.358572422,-1.013013341,-0.003714819,2.344978167,-1.061752261,-0.686477843,-0.793550286,-0.551447741,1.013013341,-0.005306125,-0.540214325,1.321914275,-0.66623213,-0.092713134,-0.661216912,0.445340113,-0.398585017,-0.81259172,0.930995025,-0.66138197,-0.603807652,-1.404598713,-0.890303607,0.153311302,-0.007327251,1.319443692,-0.305875928,-0.595647278,1.340517294,-0.682860733,-0.557842524,-0.517418844,-0.600162771,1.319443692,-0.305875928,-0.595647278,-1.409224998,1.744459202,0.44361088,-1.013013341,-1.061752261,-0.686477843,-0.188273194,-0.451346786,-0.336876664,1.01019958,-0.385676025,-0.43720852,2.862495956,-0.395020029,-0.124811527,-0.380668999,1.147078259,1.101472741
TRUE,-0.372598944,0.668353006,0.87277781,0.617257119,0.825963037,1.510377346,1.057331005,0.490277592,-0.45858428,1.063882736,0.326652854,-0.149320944,-0.896642093,-0.943467637,0.154156028,-1.573033143,-1.533719434,-0.482080198,-0.88765817,-0.888449469,0.078828707,1.211597574,1.64649116,-0.110334815,-1.020395572,-0.582480121,-0.354441919,-0.423201092,-0.073297733,0.408280122,0.193851423,-1.403595331,1.65244541,-0.364887498,-0.994631298,-0.030066245,2.209054489,-0.891671342,-1.067492182,-0.785450826,-0.550089661,0.994631298,-0.129592049,-0.549681197,1.175735862,-0.676690068,-0.148419351,-0.679217361,0.129316313,-0.511621853,-0.78462376,0.973770128,-0.665492749,-0.601814281,-1.404598713,-0.887212504,-0.107489826,-0.232186961,1.345635039,-0.56546107,-0.595260164,-0.497717159,-0.681948705,-0.555217588,-0.517486659,-0.596499023,1.345635039,-0.56546107,-0.595260164,-1.403595331,1.65244541,0.193851423,-0.994631298,-0.891671342,-1.067492182,-0.338161839,-0.430747959,-0.344564916,0.550265388,-0.652057289,-0.452314376,2.750033898,-0.599400298,-0.088319808,-0.577336132,1.014097957,0.929990606
TRUE,-0.47323575,0.922687863,0.90491494,1.043625664,0.901197474,0.331048078,0.204440109,0.932831235,0.377761351,0.081952451,0.778059329,0.389667935,-0.965812772,-0.964059389,-0.298119422,-1.570135933,-1.549542499,-0.00496385,-0.884313854,-0.879782714,-0.503365787,0.607380829,-1.010653946,-0.175759835,-0.908157953,0.488882701,-0.024415575,-0.429728819,-0.041265526,0.303039377,0.757138709,-1.403593948,0.448706577,-0.230833929,-0.645372476,0.267607269,0.868800654,-1.231160922,-0.904200323,-0.712893157,-0.521123018,0.645372476,-0.122346587,-0.537682006,1.083671573,-0.637337052,0.283303832,-0.645872224,0.597163558,-0.279896339,-0.791658645,0.83933409,-0.610754484,-0.554715828,-1.404588834,-0.903283248,0.062828534,-0.10988731,1.209799522,-0.069061413,-0.572754048,0.122125089,-0.677735665,-0.519114609,-0.515907331,-0.58680527,1.209799522,-0.069061413,-0.572754048,-1.403593948,0.448706577,0.757138709,-0.645372476,-1.231160922,-0.904200323,-0.242778156,-0.193389507,-0.340455605,1.004658204,-0.571936935,-0.424160231,2.123525371,-0.330247205,0.124667639,0.615061654,1.274739349,1.145726195
TRUE,-0.540915473,1.022231456,0.949444279,0.993098565,1.000463888,0.659697734,0.322262151,0.399341912,0.536981962,0.171900264,0.171330195,0.100104761,-1.027964206,-1.042087612,-0.175098383,-1.53476213,-1.527666574,0.328007444,-0.917083892,-0.919637012,0.27129848,0.529628335,-0.301353619,0.061599597,-0.732727727,1.164430055,0.031823822,-0.367226894,0.079528823,1.177347106,1.272599716,-1.398391025,1.155996159,-0.190636765,-1.125220397,0.3671571,1.582907141,-1.545104752,-0.719136215,-0.883319309,-0.559286786,1.125220397,-0.114630695,-0.518760749,1.115999491,-0.605293895,0.217152699,-0.586493859,1.334002341,0.134572061,-0.782050021,1.370967514,-0.540276263,-0.585645314,-1.373585386,-0.740561296,-0.332277872,0.083217403,2.002986504,0.04479172,-0.585115733,0.193099392,-0.658650853,-0.560674361,-0.512850968,-0.578723139,2.002986504,0.04479172,-0.585115733,-1.398391025,1.155996159,1.272599716,-1.125220397,-1.545104752,-0.719136215,-0.283656877,-0.184450393,-0.319671015,1.603786748,-0.3680601,-0.39971226,1.290145606,-0.144103944,0.064536804,5.205338646,1.019417169,0.935522288
TRUE,-0.529145086,1.124708554,1.073118531,1.037296591,1.035435796,1.007717704,0.007044227,0.256078332,0.719337193,-0.112934475,0.035422869,0.50434642,-1.030425066,-1.053923856,-0.092437345,-0.780122297,-0.837716538,1.729674006,-0.758817856,-0.74878819,-1.103758512,0.409187529,-0.505904,-0.793964874,-0.629921842,0.330876541,0.236373043,-0.355908653,0.069500048,0.197798631,1.006898166,-1.391824641,1.612167229,-0.067246977,-1.191089386,0.373012973,2.006618052,-1.499391303,-1.03483381,-0.886694084,-0.563618889,1.191089386,-0.105621121,-0.527337973,1.134974573,-0.63303058,0.197133278,-0.615803867,0.883482771,-0.104689243,-0.794060802,1.377078243,-0.580031821,-0.596688026,-1.373584172,-0.732987905,-0.105461142,-0.0043234,2.057423422,-0.360525431,-0.584855303,-0.142845643,-0.659007655,-0.557650663,-0.5218042,-0.564611073,2.057423422,-0.360525431,-0.584855303,-1.391824641,1.612167229,1.006898166,-1.191089386,-1.499391303,-1.03483381,-0.36541432,-0.304545441,-0.32692495,2.142790797,-0.691879069,-0.420969513,1.485042996,-0.356659424,-0.069471509,3.478303738,1.540699953,1.643577553
